"prov_site","office","custNum","invNum","invoicDate","payDate","balance","totalCharg","tax","po_number","isDeleted","CreatedDate"
"1AN4","Manmohan Gupta MD","null","1AN4051800","2026-06-27T00:00:00.0000000","null","140.450","140.450","0.000","                    ","False","2026-06-27T00:00:00.0000000"
"1AN8","Panda Bear Pediatrics","null","1AN8051800","2026-06-28T00:00:00.0000000","null","231.360","231.360","0.000","                    ","False","2026-06-28T00:00:00.0000000"
"1AND","Fenton Vision Center","null","1AND051800","2026-06-29T00:00:00.0000000","null","218.570","218.570","0.000","                    ","False","2026-06-29T00:00:00.0000000"
"1ANJ","Rosalyn S. Eig","null","1ANJ051800","2026-06-30T00:00:00.0000000","null","49.300","49.300","0.000","                    ","False","2026-06-30T00:00:00.0000000"
"1ANR","Raimundo L Obregon MD","null","1ANR051800","2026-07-01T00:00:00.0000000","null","1004.980","1004.980","0.000","                    ","False","2026-07-01T00:00:00.0000000"
"1ANT","Desert Institute for Spine Car","null","1ANT051800","2026-07-02T00:00:00.0000000","null","787.200","787.200","0.000","                    ","False","2026-07-02T00:00:00.0000000"
"1ANW","Sojourns Community Health","null","1ANW051800","2026-07-03T00:00:00.0000000","null","579.950","579.950","0.000","                    ","False","2026-07-03T00:00:00.0000000"
"1AP9","Trousdale County EMS","null","1AP9051800","2026-07-04T00:00:00.0000000","null","74.300","74.300","0.000","                    ","False","2026-07-04T00:00:00.0000000"
"1APM","Sevigny & Timmerman Eye Care","null","1APM051800","2026-07-05T00:00:00.0000000","null","23.330","23.330","0.000","                    ","False","2026-07-05T00:00:00.0000000"
"1APN","Hillsboro Chiropractic Clinic","null","1APN051800","2026-07-06T00:00:00.0000000","null","214.390","214.390","0.000","                    ","False","2026-07-06T00:00:00.0000000"
"1APV","Generations Family Practice","null","1APV051800","2026-07-07T00:00:00.0000000","null","499.860","499.860","0.000","                    ","False","2026-07-07T00:00:00.0000000"
"1APX","McCandless-Franklin Park Ambul","null","1APX051800","2026-07-08T00:00:00.0000000","null","130.800","130.800","0.000","                    ","False","2026-07-08T00:00:00.0000000"
"1AQ3","Kincaid Medical Associates","null","1AQ3051800","2026-07-09T00:00:00.0000000","null","214.390","214.390","0.000","                    ","False","2026-07-09T00:00:00.0000000"
"1AQ4","SSI Essence HCFA`S","null","1AQ4051800","2026-07-10T00:00:00.0000000","null","0.000","0.000","0.000","                    ","False","2026-07-10T00:00:00.0000000"
"1AQ6","St Tereiza Physical Therapy","null","1AQ6051800","2026-07-11T00:00:00.0000000","null","194.000","194.000","0.000","                    ","False","2026-07-11T00:00:00.0000000"
"1AQA","ZINS CHIROPRACTIC CLINIC","null","1AQA051800","2026-07-12T00:00:00.0000000","null","214.390","214.390","0.000","                    ","False","2026-07-12T00:00:00.0000000"
"1AQD","Brooklyn Park Chiropractic","null","1AQD051800","2026-07-13T00:00:00.0000000","null","214.390","214.390","0.000","                    ","False","2026-07-13T00:00:00.0000000"
"1AQF","The Point Sports Medicine & Re","null","1AQF051800","2026-07-14T00:00:00.0000000","null","1079.780","1079.780","0.000","                    ","False","2026-07-14T00:00:00.0000000"
"1AQG","Emmett Cosgrove, OD","null","1AQG051800","2026-07-15T00:00:00.0000000","null","47.200","47.200","0.000","                    ","False","2026-07-15T00:00:00.0000000"
"1AQM","Altba, PA","null","1AQM051800","2026-07-16T00:00:00.0000000","null","128.900","128.900","0.000","                    ","False","2026-07-16T00:00:00.0000000"
"1AQN","Ctr for Arthritis & Respirator","null","1AQN051800","2026-07-17T00:00:00.0000000","null","531.780","531.780","0.000","                    ","False","2026-07-17T00:00:00.0000000"
"1AQU","Bariatric Medical Institute Of","null","1AQU051800","2026-07-18T00:00:00.0000000","null","49.310","49.310","0.000","                    ","False","2026-07-18T00:00:00.0000000"
"1AQV","Nirmala Ray, MD","null","1AQV051800","2026-07-19T00:00:00.0000000","null","5.000","5.000","0.000","                    ","False","2026-07-19T00:00:00.0000000"
"1AQZ","Meadows Physical Therapy","null","1AQZ051800","2026-07-20T00:00:00.0000000","null","112.000","112.000","0.000","                    ","False","2026-07-20T00:00:00.0000000"
"1AR0","Hopkins Health & Wellness Ctr","null","1AR0051800","2026-07-21T00:00:00.0000000","null","3380.550","3380.550","0.000","                    ","False","2026-07-21T00:00:00.0000000"
"1AR2","Behavorial Solutions Inc.","null","1AR2051800","2026-07-22T00:00:00.0000000","null","280.640","280.640","0.000","                    ","False","2026-07-22T00:00:00.0000000"
"1AR3","Kristin L Oaks DO Inc","null","1AR3051800","2026-07-23T00:00:00.0000000","null","541.610","541.610","0.000","                    ","False","2026-07-23T00:00:00.0000000"
"1AR7","East Boston Chiropractic","null","1AR7051800","2026-07-24T00:00:00.0000000","null","33.000","33.000","0.000","                    ","False","2026-07-24T00:00:00.0000000"
"1ARH","Albert S Ward","null","1ARH051800","2026-07-25T00:00:00.0000000","null","214.390","214.390","0.000","                    ","False","2026-07-25T00:00:00.0000000"
"1ARJ","Sleep Disorder Center of FWB I","null","1ARJ051800","2026-07-26T00:00:00.0000000","null","139.760","139.760","0.000","                    ","False","2026-07-26T00:00:00.0000000"
"1ARL","MBAS, LLC - tsp","null","1ARL051800","2026-07-27T00:00:00.0000000","null","0.000","0.000","0.000","                    ","False","2026-07-27T00:00:00.0000000"
"1ARN","SASH Healthcare, PLC","null","1ARN051800","2026-07-28T00:00:00.0000000","null","234.390","234.390","0.000","                    ","False","2026-07-28T00:00:00.0000000"
"1ARQ","Korunda Medical LLC","null","1ARQ051800","2026-07-29T00:00:00.0000000","null","2059.930","2059.930","0.000","                    ","False","2026-07-29T00:00:00.0000000"
"1ARU","Russell Dunkley PHD","null","1ARU051800","2026-07-30T00:00:00.0000000","null","80.900","80.900","0.000","                    ","False","2026-07-30T00:00:00.0000000"
"1AS1","Park Lakes Family Medicine PA","null","1AS1051800","2026-07-31T00:00:00.0000000","null","253.990","253.990","0.000","                    ","False","2026-07-31T00:00:00.0000000"
"1ASM","NRCM - Topton Family Practice","null","1ASM051800","2026-08-01T00:00:00.0000000","null","0.000","0.000","0.000","                    ","False","2026-08-01T00:00:00.0000000"
"1ASR","MODULEMDLLC Eisenstadt Allergy","null","1ASR051800","2026-08-02T00:00:00.0000000","null","290.000","290.000","0.000","                    ","False","2026-08-02T00:00:00.0000000"
"1ATD","Barrick Family Chiropractic","null","1ATD051800","2026-08-03T00:00:00.0000000","null","204.410","204.410","0.000","                    ","False","2026-08-03T00:00:00.0000000"
"1ATF","Sugar Creek Ambulance","null","1ATF051800","2026-08-04T00:00:00.0000000","null","74.300","74.300","0.000","                    ","False","2026-08-04T00:00:00.0000000"
"1ATJ","Patrick R. Greer MD PLLC","null","1ATJ051800","2026-08-05T00:00:00.0000000","null","423.780","423.780","0.000","                    ","False","2026-08-05T00:00:00.0000000"
"1ATL","CMG- Courthouse Pediatrics","null","1ATL051800","2026-08-06T00:00:00.0000000","null","0.000","0.000","0.000","                    ","False","2026-08-06T00:00:00.0000000"
"1ATN","KM - Apex Healthcare Medical C","null","1ATN051800","2026-08-07T00:00:00.0000000","null","141.700","141.700","0.000","                    ","False","2026-08-07T00:00:00.0000000"
"1ATP","Sunset Chiropractic & Wellness","null","1ATP051800","2026-08-08T00:00:00.0000000","null","135.850","135.850","0.000","                    ","False","2026-08-08T00:00:00.0000000"
"1ATV","Michael Allee OD","null","1ATV051800","2026-08-09T00:00:00.0000000","null","214.390","214.390","0.000","                    ","False","2026-08-09T00:00:00.0000000"
"1AU1","Blue Plastic Surgery Center","null","1AU1051800","2026-08-10T00:00:00.0000000","null","214.390","214.390","0.000","                    ","False","2026-08-10T00:00:00.0000000"
"1AU7","American Diagnostic Lab Inc","null","1AU7051800","2026-08-11T00:00:00.0000000","null","236.550","236.550","0.000","                    ","False","2026-08-11T00:00:00.0000000"
"1AU9","Joseph Popovich MD","null","1AU9051800","2026-08-12T00:00:00.0000000","null","256.550","256.550","0.000","                    ","False","2026-08-12T00:00:00.0000000"
"1AUC","Cesar Gamero MD LLC","null","1AUC051800","2026-08-13T00:00:00.0000000","null","214.390","214.390","0.000","                    ","False","2026-08-13T00:00:00.0000000"
"1AUD","DR Rex Chiropractic Inc","null","1AUD051800","2026-08-14T00:00:00.0000000","null","239.390","239.390","0.000","                    ","False","2026-08-14T00:00:00.0000000"
"1AUF","J E Graham  PA","null","1AUF051800","2026-08-15T00:00:00.0000000","null","386.080","386.080","0.000","                    ","False","2026-08-15T00:00:00.0000000"
"43313","Avalon Behavioral Health","null","1AUG051800","2026-08-16T00:00:00.0000000","null","1268.110","1268.110","0.000","                    ","False","2026-08-16T00:00:00.0000000"
"1AUL","Family Health Clinic of Farmer","null","1AUL051800","2026-08-17T00:00:00.0000000","null","107.400","107.400","0.000","                    ","False","2026-08-17T00:00:00.0000000"
"1AUM","East Jordan Family Health Prac","null","1AUM051800","2026-08-18T00:00:00.0000000","null","590.400","590.400","0.000","                    ","False","2026-08-18T00:00:00.0000000"
"1AUY","TRUE VISION EYECARE","null","1AUY051800","2026-08-19T00:00:00.0000000","null","80.900","80.900","0.000","                    ","False","2026-08-19T00:00:00.0000000"
"1AV2","Corey H Tabbert OD Pa","null","1AV2051800","2026-08-20T00:00:00.0000000","null","403.820","403.820","0.000","                    ","False","2026-08-20T00:00:00.0000000"
"1AV3","Adult and Child Rehab Center","null","1AV3051800","2026-08-21T00:00:00.0000000","null","125.800","125.800","0.000","                    ","False","2026-08-21T00:00:00.0000000"
"1AV6","Carol Perlman, LCSW","null","1AV6051800","2026-08-22T00:00:00.0000000","null","74.300","74.300","0.000","                    ","False","2026-08-22T00:00:00.0000000"
"1AV7","RMS Billing Service","null","1AV7051800","2026-08-23T00:00:00.0000000","null","394.940","394.940","0.000","                    ","False","2026-08-23T00:00:00.0000000"
"1AVC","Upstate Pedorthic Services","null","1AVC051800","2026-08-24T00:00:00.0000000","null","49.300","49.300","0.000","                    ","False","2026-08-24T00:00:00.0000000"
"1AVG","DAVID HILTZIK","null","1AVG051800","2026-08-25T00:00:00.0000000","null","215.690","215.690","0.000","                    ","False","2026-08-25T00:00:00.0000000"
"1AVH","Bond Family Eye Care","null","1AVH051800","2026-08-26T00:00:00.0000000","null","5.000","5.000","0.000","                    ","False","2026-08-26T00:00:00.0000000"
"1AVL","Henry J Lewis MD","null","1AVL051800","2026-08-27T00:00:00.0000000","null","184.400","184.400","0.000","                    ","False","2026-08-27T00:00:00.0000000"
"1AVM","Alexis Anvekar, MD Inc.","null","1AVM051800","2026-08-28T00:00:00.0000000","null","211.250","211.250","0.000","                    ","False","2026-08-28T00:00:00.0000000"
"1AVQ","Pacific Dermatology","null","1AVQ051800","2026-08-29T00:00:00.0000000","null","10.100","10.100","0.000","                    ","False","2026-08-29T00:00:00.0000000"
"1AVR","ISI Med Tech - Halpert","null","1AVR051800","2026-08-30T00:00:00.0000000","null","1757.600","1757.600","0.000","                    ","False","2026-08-30T00:00:00.0000000"
"1AVT","Fergus Falls Vision Care, PA","null","1AVT051800","2026-08-31T00:00:00.0000000","null","126.000","126.000","0.000","                    ","False","2026-08-31T00:00:00.0000000"
"1AW1","Hopping Eye Associates, LLP Lt","null","1AW1051800","2026-09-01T00:00:00.0000000","null","215.610","215.610","0.000","                    ","False","2026-09-01T00:00:00.0000000"
"1AW4","Girisgen & Kopolow Eye Care","null","1AW4051800","2026-09-02T00:00:00.0000000","null","5447.160","5447.160","0.000","                    ","False","2026-09-02T00:00:00.0000000"
"1AW6","Praxis Corporation","null","1AW6051800","2026-09-03T00:00:00.0000000","null","206.670","206.670","0.000","                    ","False","2026-09-03T00:00:00.0000000"
"1AW8","Susie Early MD","null","1AW8051800","2026-09-04T00:00:00.0000000","null","401.790","401.790","0.000","                    ","False","2026-09-04T00:00:00.0000000"
"1AW9","Edwards Clinic PSC","null","1AW9051800","2026-09-05T00:00:00.0000000","null","423.780","423.780","0.000","                    ","False","2026-09-05T00:00:00.0000000"
"1AWC","Mohammed A Muqeem","null","1AWC051800","2026-09-06T00:00:00.0000000","null","141.000","141.000","0.000","                    ","False","2026-09-06T00:00:00.0000000"
"1AWE","Tongass Regional Eye Clinic","null","1AWE051800","2026-09-07T00:00:00.0000000","null","186.460","186.460","0.000","                    ","False","2026-09-07T00:00:00.0000000"
"1AWK","Mary Reed Dacanal OD INC","null","1AWK051800","2026-09-08T00:00:00.0000000","null","189.000","189.000","0.000","                    ","False","2026-09-08T00:00:00.0000000"
"1AWL","Mary Reed Dacanal OD INC","null","1AWL051800","2026-09-09T00:00:00.0000000","null","0.000","0.000","0.000","                    ","False","2026-09-09T00:00:00.0000000"
"1AWM","Cathedral Hill Chiropractic","null","1AWM051800","2026-09-10T00:00:00.0000000","null","214.390","214.390","0.000","                    ","False","2026-09-10T00:00:00.0000000"
"1AWN","Vasantha P. Pai, M.D.P.C.","null","1AWN051800","2026-09-11T00:00:00.0000000","null","140.850","140.850","0.000","                    ","False","2026-09-11T00:00:00.0000000"
"1AWP","Fulton Family Health Associate","null","1AWP051800","2026-09-12T00:00:00.0000000","null","1388.840","1388.840","0.000","                    ","False","2026-09-12T00:00:00.0000000"
"1AWQ","Cheboygan Life Support Systems","null","1AWQ051800","2026-09-13T00:00:00.0000000","null","146.600","146.600","0.000","                    ","False","2026-09-13T00:00:00.0000000"
"1AWS","Sunshine Eye Clinic","null","1AWS051800","2026-09-14T00:00:00.0000000","null","7.220","7.220","0.000","                    ","False","2026-09-14T00:00:00.0000000"
"1AWX","East Earl Chiropractic","null","1AWX051800","2026-09-15T00:00:00.0000000","null","74.300","74.300","0.000","                    ","False","2026-09-15T00:00:00.0000000"
"1AX0","Fayettevil Family Medical Care","null","1AX0051800","2026-09-16T00:00:00.0000000","null","393.600","393.600","0.000","                    ","False","2026-09-16T00:00:00.0000000"
"1AX1","Underground Eyewear","null","1AX1051800","2026-09-17T00:00:00.0000000","null","204.410","204.410","0.000","                    ","False","2026-09-17T00:00:00.0000000"
"1AX2","Premier Plastic Surgery Center","null","1AX2051800","2026-09-18T00:00:00.0000000","null","1117.070","1117.070","0.000","                    ","False","2026-09-18T00:00:00.0000000"
"1AX3","Central Florida Internal Medic","null","1AX3051800","2026-09-19T00:00:00.0000000","null","125.000","125.000","0.000","                    ","False","2026-09-19T00:00:00.0000000"
